fromNode	toNode	weight	string_score	cor_score	edge_type
RHOA	TNFRSF1A	0.484929682630712	0.448	0.466464841315356	between
RHOA	TGFB1	0.357711901323097	0.786	0.571855950661548	between
RHOA	VASP	0.473075315512905	0.662	0.567537657756452	inner
RHOA	TLN1	0.386851326502071	0.954	0.670425663251035	inner
RHOA	TGFBR2	0.401190250455744	0.885	0.643095125227872	between
RHOA	SYK	0.437709410297383	0.822	0.629854705148691	inner
RHOA	RPS6KA1	0.457513425327123	0.429	0.443256712663561	between
RPS6KA1	VASP	0.467112419898502	0.606	0.536556209949251	between
SYK	TNFRSF1A	0.470190347741624	0.72	0.595095173870812	between
SYK	VASP	0.464134634135681	0.458	0.461067317067841	inner
SYK	TLN1	0.382821709487392	0.698	0.540410854743696	inner
TGFA	TGFB1	0.441374256497925	0.457	0.449187128248963	inner
TGFA	TGFBR2	0.397959655436438	0.423	0.410479827718219	inner
TGFB1	TGFBR2	0.340197640365046	0.999	0.669598820182523	inner
TLN1	VASP	0.385111419510981	0.488	0.436555709755491	inner
